ItemName,ItemDesc,ItemPrice,RestaurantName,image_url
"Gyros","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Count of Monte Cristo","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"San Diego Club","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Turkey Club","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tuna Salad","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Salad","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tuna Meltdown","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tuna Steak Sandwich","no description",10.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Ny Strip Steak Sandwich","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Veggie Stir Fry Pita","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Honey Mustard Chicken","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Zydeco Chicken","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Kung Fu Chicken","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Stir Fry","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheesey Chicken","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Cordon Bleu","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Buffalo Chicken","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Big Mesty Pita","no description",12.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cajun Tilapia Entree","no description",12.95,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Royal Kona Coffee","regular or decaf, bottomless cup",1.5,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Hot Hot Tea","no description",1.5,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Hot Chocolate","whipped cream too if you ask nicety",1.5,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Whole Or Skim Milk","no description",1.25,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Real Chocolate Milk","no description",1.5,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Iced Tea","free refills",1.35,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Soft Drinks","free refills",1.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Bottle 'o' Root Beer","great head, great taste!",1.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Homemade Lemonade(Liter)","no description",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Homemade Lemonade(Glass)","no description",1.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Fresh-Squeezed Oj(Liter)","no description",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Fresh-Squeezed Oj(Glass)","no description",1.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"The Ultimate Milk Shake","no description",3.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Mozzarella Sticks","https: //admin.singleplatform.co/r/#viewmenu/fu-ji-san",5.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Jalapeno Poppers","no description",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Onion Rings","no description",5.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Macho Nachos","no description",5.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tater Skins","no description",5.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Tenders","no description",5.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Buffalo Wings","no description",5.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Spinach-Artichoke Dip","no description",5.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Tater Skins","no description",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Super Soups(Bowl 'n' Bread)","no description",4.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Super Soups(Cup 'n' Crackers)","no description",2.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"House Salad","no description",4.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Soup 'n' Salad","no description",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Caesar Salad(With Chicken)","no description",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Caesar Salad(Large)","no description",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Caesar Salad(Small)","no description",4.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Southwestern Bbq Chicken Salad","no description",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Greek Salad","no description",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chef's Salad","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Fresh Fruity Salad","no description",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Spinach Salad","no description",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Buffalo Chicken Salad","no description",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Vegetarian","mushrooms, onions, spinach and cheddar and mozzarella cheese",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken","chicken, mushrooms, and onions, with cheddar and mozzarella cheese",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Meat-Za","sausage, mushrooms, onions and cheddar & mozzarella cheese",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Four-Maggio","cheddar, parmesan, feta and mozzarella",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Bbq Chicken","chunks of chicken breast, onions, cheddar and mozzarella cheeses, with smokey bbq sauce in place of the traditional tomato sauce",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Burritos Grande(Steak)","a large flour tortilla packed with cheese, lettuce, and tomatoes; served with spanish rice, sour cream, guacamole, and our homemade salsa",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Burritos Grande(Cheese)","a large flour tortilla packed with cheese, lettuce, and tomatoes; served with spanish rice, sour cream, guacamole, and our homemade salsa",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Burritos Grande(Spinach)","a large flour tortilla packed with cheese, lettuce, and tomatoes; served with spanish rice, sour cream, guacamole, and our homemade salsa",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Burritos Grande(Vegetable)","a large flour tortilla packed with cheese, lettuce, and tomatoes; served with spanish rice, sour cream, guacamole, and our homemade salsa",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Burritos Grande(Chicken)","a large flour tortilla packed with cheese, lettuce, and tomatoes; served with spanish rice, sour cream, guacamole, and our homemade salsa",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Quesadillas(Spinach)","two grilled flour tortillas layered with monterey jack and cheddar cheese. served with spanish rice, lettuce, onions, tomato, sour cream and our homemade salsa & guacamole",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Quesadillas(Vegetable)","two grilled flour tortillas layered with monterey jack and cheddar cheese. served with spanish rice, lettuce, onions, tomato, sour cream and our homemade salsa & guacamole",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Quesadillas(Chicken)","two grilled flour tortillas layered with monterey jack and cheddar cheese. served with spanish rice, lettuce, onions, tomato, sour cream and our homemade salsa & guacamole",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Quesadillas(Steak)","two grilled flour tortillas layered with monterey jack and cheddar cheese. served with spanish rice, lettuce, onions, tomato, sour cream and our homemade salsa & guacamole",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Quesadillas(Cheese)","two grilled flour tortillas layered with monterey jack and cheddar cheese. served with spanish rice, lettuce, onions, tomato, sour cream and our homemade salsa & guacamole",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Soft Tacos(Fish)","three soft corn tortillas filled with monterey jack and cheddar, lettuce, tomato, and onion. comes with spanish rice, sour cream, and homemade salsa and guacamole",9.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Soft Tacos(Spinach)","three soft corn tortillas filled with monterey jack and cheddar, lettuce, tomato, and onion. comes with spanish rice, sour cream, and homemade salsa and guacamole",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Soft Tacos(Chicken)","three soft corn tortillas filled with monterey jack and cheddar, lettuce, tomato, and onion. comes with spanish rice, sour cream, and homemade salsa and guacamole",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Soft Tacos(Steak)","three soft corn tortillas filled with monterey jack and cheddar, lettuce, tomato, and onion. comes with spanish rice, sour cream, and homemade salsa and guacamole",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"The Classic","no description",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Chicken Coap","grilled chicken and cheddar cheese",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Papaya's","action-packed with lots 'o' fresh spinach and cheddar cheese",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Mom's Fove","sauteed green peppers, onions and whatever cheese your please",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"That's Italian","tomatoes, zucchini, onions and mozzarella cheese. mama mia!",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"South of the Border","no description",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"The Denver","green peppers, onions, hickory ham and the cheese you want",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Asparagus & Shrooms","sauteed mushrooms and choice of cheese",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Farmer Don's","fresh vegetables and choice of cheese",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Po Boy","portabello mushrooms, red onion and mozzarella cheese",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Big 'n' Beefy","loaded with steak galore",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"One/Uno/Un","one egg, potatoes, toast, butter and jelly",2.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Two/Doc/Deux","two eggs, potatoes, toast, butter and jelly",4.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Micro Mini","two eggs and a half order of the breakfast meat of your choice",6.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Corned Beef Hash","filed high, with three eggs, potatoes and toast",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Eggs Florentine","no description",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Eggs Benedict","no description",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Steak 'n' Eggs","chef-cut steak served with 3 eggs , potatoes, toast butter and jelly",8.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Straight Up","no description",3.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"W/Melted Cheese","no description",4.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Mexican Style","hot peppers, tomatoes, cilantro and monterey jack cheese. yum",5.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Cheesey","no description",4.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Gyros","no description",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Mexicana","no description",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Italiano","tomatoes, zucchini, onions and mozzarella",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Hobb","no description",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
"Broccolinious","no description",7.99,"Clarke's",http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d76d93882b01/default_avatars/menu_medium_square.png
